job_id,posting_year,country,region,city,company_name,company_size,industry,job_title,seniority_level,ai_mentioned,ai_keywords,ai_intensity_score,core_skills,ai_skills,salary_usd,salary_change_vs_prev_year_percent,automation_risk_score,reskilling_required,ai_job_displacement_risk,job_description_embedding_cluster,industry_ai_adoption_stage,survival_score,skill_category
be606aee-3a51-4c38-9990-a744f2f57506,2014,Chile,South America,Sydney,Prime Solutions,Startup,Finance,Research Scientist,Junior,False,None,0.09,"Software Engineering, Python, Project Management",None,39885,-4.22,0.67,False,High,7,Emerging,37.25043162712948,At-Risk
9af10c9e-a2c0-4278-afcb-4ef01d124b0f,2024,Saudi Arabia,Middle East,Berlin,NextGen Technologies,Small,Finance,Product Manager,Executive,True,"LLMs, computer vision",0.43,"SQL, Business Analysis, Cloud Computing, Python, Research, Data Analysis","LLMs, computer vision",104393,8.87,0.3,True,High,18,Mature,64.07081265229606,Stable
778e1a4e-fd8c-4d7f-b5f1-2979248ee7c8,2018,Pakistan,South Asia,Seoul,Global Systems,Medium,Finance,ML Engineer,Executive,True,"reinforcement learning, NLP, computer vision",0.57,"Business Analysis, Project Management, Research","reinforcement learning, NLP, computer vision",39058,7.84,0.24,True,Medium,15,Growing,48.243320427599976,At-Risk
7edb4056-09a0-472f-b026-3329546e9a8c,2025,Nepal,South Asia,Nairobi,Future Systems,Enterprise,Manufacturing,AI Researcher,Mid,True,"reinforcement learning, NLP, computer vision, MLOps",0.61,"Business Analysis, Cloud Computing, Python","reinforcement learning, NLP, computer vision, MLOps",39650,9.9,0.38,True,Low,5,Growing,44.71622783439771,At-Risk
115c5bc1-badb-4d97-b3c5-5b9fbf40283d,2015,Saudi Arabia,Middle East,Bangalore,Future Technologies,Large,Finance,Software Engineer,Mid,False,None,0.05,"SQL, Python, Research, Data Analysis, Cloud Computing, Statistics",None,54966,2.02,0.86,False,Low,10,Emerging,39.69091597250934,At-Risk
6e30167f-1d80-46f6-ab3d-011c8bf5802a,2020,United States,North America,Sydney,Global Solutions,Startup,Agriculture,Research Scientist,Executive,False,None,0.19,"Research, Project Management, Software Engineering",None,82588,-1.34,0.83,False,Medium,11,Growing,41.58215482997851,At-Risk
9bc75da0-2c4a-4069-b42f-86fa315cfd59,2024,Ghana,Africa,Dubai,Future Systems,Startup,Tech,AI Researcher,Mid,True,"LLMs, machine learning",0.41,"Statistics, SQL, Project Management, Software Engineering, Data Analysis","LLMs, machine learning",30947,9.65,0.39,True,Low,4,Mature,46.36749212061106,At-Risk
149f204b-5ec8-42e5-acc0-a69610076ef8,2014,Saudi Arabia,Middle East,Nairobi,Global Solutions,Enterprise,Tech,Product Manager,Lead,False,None,0.06,"Communication, Statistics, Data Analysis, Software Engineering, Python",None,63443,4.91,0.63,False,High,14,Emerging,50.113925205641834,Stable
c51175df-0d9a-44b1-adb0-e2100dad0b06,2022,Colombia,South America,Sao Paulo,Prime Systems,Medium,Retail,AI Researcher,Junior,False,None,0.04,"Project Management, Data Analysis, Statistics",None,52028,-3.82,0.63,False,Low,17,Growing,42.34237250729528,At-Risk
04292811-6c69-4b87-9b30-1fc89a3a7449,2012,Egypt,Africa,London,Prime Solutions,Medium,Manufacturing,Software Engineer,Mid,False,None,0.14,"SQL, Communication, Cloud Computing",None,19780,-0.3,0.65,False,Medium,17,Emerging,35.053325268037895,At-Risk
50921774-746b-4559-925f-f5b318494953,2022,Indonesia,Southeast Asia,Seoul,NextGen Solutions,Startup,Finance,Product Manager,Executive,True,"machine learning, deep learning, reinforcement learning, NLP",0.51,"Software Engineering, Project Management, SQL, Communication, Statistics, Python","machine learning, deep learning, reinforcement learning, NLP",62820,16.51,0.21,True,Low,3,Mature,61.15075057334437,Stable
85e10992-7cc0-4a73-a4d4-26e669e91308,2015,Nigeria,Africa,London,NextGen Analytics,Small,Manufacturing,ML Engineer,Intern,False,None,0.13,"Project Management, Cloud Computing, Research, Python, Communication",None,19952,-1.12,0.85,False,Low,2,Emerging,28.755341923223693,At-Risk
545d3da4-14a0-4faf-962b-6c4c3904c92e,2013,Qatar,Middle East,Toronto,Future Technologies,Startup,Healthcare,Research Scientist,Junior,False,None,0.2,"Python, Communication, Software Engineering, Data Analysis, Cloud Computing, Research",None,50824,0.58,0.68,False,Low,6,Emerging,40.253582291751876,At-Risk
418769f5-9a4c-440c-ba43-7f213012293a,2016,Pakistan,South Asia,Sao Paulo,Global Analytics,Large,Education,Product Manager,Senior,False,None,0.06,"Research, Data Analysis, Statistics, Communication, Business Analysis",None,26226,-1.5,0.75,False,High,7,Emerging,34.26659496599305,At-Risk
09f72df4-41dd-4409-b530-f6cdec5a6eb4,2022,New Zealand,Oceania,Lagos,Global Analytics,Small,Finance,ML Engineer,Lead,True,"reinforcement learning, LLMs, machine learning",0.91,"Research, Statistics, Business Analysis, Software Engineering, SQL","reinforcement learning, LLMs, machine learning",105364,15.56,0.11,True,Medium,13,Mature,64.74802559702573,Stable
85d48af8-57c6-4fd2-a6e0-fd8dc2cb6018,2016,Taiwan,East Asia,Tokyo,Prime Solutions,Small,Finance,Business Analyst,Senior,False,None,0.15,"SQL, Communication, Data Analysis",None,69740,1.9,0.72,False,Low,9,Emerging,45.01345113558607,At-Risk
701bedfa-06f2-4b11-8174-4e95a788e918,2021,Morocco,Africa,Paris,Global Solutions,Enterprise,Education,Systems Engineer,Mid,True,"NLP, computer vision, deep learning",0.68,"Python, Cloud Computing, Communication, SQL, Research, Project Management","NLP, computer vision, deep learning",35982,6.94,0.34,True,Medium,9,Growing,41.789421623670904,At-Risk
684f2ed2-278c-4547-a5cc-6f10eedf515d,2010,Thailand,Southeast Asia,Dubai,NextGen Solutions,Medium,Energy,Business Analyst,Junior,False,None,0.04,"Statistics, Python, Business Analysis, Cloud Computing",None,28534,0.23,0.88,False,High,9,Emerging,32.39587802180487,At-Risk
07894e1c-bfc4-46f9-a83c-cd10331b02b9,2017,Ghana,Africa,Berlin,NextGen Systems,Enterprise,Education,Research Scientist,Junior,False,None,0.08,"Software Engineering, Research, Communication, Data Analysis, Business Analysis",None,19460,-0.78,0.76,False,Medium,11,Growing,32.57067967237982,At-Risk
7e26b22c-f490-4c9e-a847-dcbd4bdbe6f2,2016,China,East Asia,Seoul,Future Systems,Enterprise,Finance,ML Engineer,Lead,False,None,0.18,"Cloud Computing, Statistics, Communication, Software Engineering, SQL, Project Management",None,62671,0.82,0.74,False,Medium,3,Emerging,41.57695458601229,At-Risk
9ce148c3-a9bb-4adf-9c22-6f77ad0ba0e0,2012,Nepal,South Asia,Sao Paulo,Prime Analytics,Enterprise,Finance,ML Engineer,Lead,False,None,0.05,"SQL, Research, Cloud Computing",None,23289,-2.73,0.69,False,Medium,1,Emerging,34.82740653719493,At-Risk
7164be50-713f-494a-be02-0ba328cae4d7,2024,Chile,South America,Paris,NextGen Solutions,Enterprise,Tech,Business Analyst,Executive,True,"deep learning, generative AI",0.73,"Software Engineering, SQL, Python, Data Analysis","deep learning, generative AI",67012,11.13,0.14,True,Medium,10,Mature,56.24721988690905,Stable
94ac8688-d7fb-4e2e-9a3e-4f68ffbcb117,2021,Argentina,South America,Lagos,NextGen Analytics,Small,Finance,Product Manager,Intern,True,"LLMs, MLOps, generative AI, NLP",0.85,"Software Engineering, Python, Cloud Computing, Project Management","LLMs, MLOps, generative AI, NLP",73571,17.45,0.33,True,Low,5,Growing,53.69358781213644,Stable
651b6c6e-0ed1-4264-b8bb-745814392fb4,2013,Egypt,Africa,Tokyo,Future Systems,Medium,Healthcare,AI Researcher,Lead,False,None,0.16,"Communication, Statistics, SQL, Cloud Computing, Research, Project Management",None,17767,2.33,0.64,False,High,5,Emerging,36.23390850322989,At-Risk
da445cd2-770b-4434-b496-dee336b4d9ef,2014,Israel,Middle East,Dubai,Global Solutions,Startup,Manufacturing,Product Manager,Junior,False,None,0.1,"Communication, Data Analysis, Software Engineering, Project Management",None,55427,-2.67,0.83,False,Low,5,Emerging,36.62943632422423,At-Risk
883e48ef-3211-4519-8d87-d8f98f1c44c8,2019,Nepal,South Asia,Singapore,Future Analytics,Enterprise,Retail,ML Engineer,Lead,False,None,0.18,"Data Analysis, Research, Business Analysis",None,28006,-3.64,0.85,False,Medium,7,Growing,27.855374407768004,At-Risk
f8c9bcb6-d937-43ce-8745-adcb819ba984,2021,Morocco,Africa,Lagos,Future Solutions,Large,Education,Operations Manager,Senior,True,"computer vision, deep learning, MLOps, machine learning",0.4,"Data Analysis, Statistics, SQL, Project Management","computer vision, deep learning, MLOps, machine learning",29235,6.11,0.39,True,Medium,4,Growing,43.885873431882125,At-Risk
d7e1a30c-cfed-417b-9d76-0bafeb34beba,2023,Chile,South America,Tokyo,Global Technologies,Medium,Government,Systems Engineer,Senior,False,None,0.15,"Research, Business Analysis, Python, SQL",None,44346,-2.17,0.75,False,Medium,16,Growing,35.95505064519696,At-Risk
92d0621a-d8fc-49e5-ada2-b4fc078a49e4,2024,Singapore,Southeast Asia,Singapore,Future Technologies,Enterprise,Retail,ML Engineer,Lead,True,generative AI,0.52,"Business Analysis, SQL, Software Engineering, Research, Project Management, Data Analysis",generative AI,64379,11.91,0.27,True,Medium,1,Growing,56.48590508730203,Stable
bfe5ba63-68a5-4f5c-86ab-4563af3f0f7f,2019,United States,North America,Toronto,Global Technologies,Startup,Finance,Product Manager,Intern,False,None,0.17,"SQL, Cloud Computing, Software Engineering, Data Analysis, Business Analysis, Python",None,100696,0.57,0.84,False,Low,19,Growing,46.85208375365334,At-Risk
db23d939-4c26-4aa8-8bda-f5e3dffcd456,2023,Singapore,Southeast Asia,Seoul,Future Solutions,Medium,Manufacturing,ML Engineer,Mid,True,"deep learning, generative AI, reinforcement learning, NLP",0.53,"Data Analysis, Software Engineering, Communication","deep learning, generative AI, reinforcement learning, NLP",54664,10.43,0.13,True,Low,3,Growing,57.41504223338248,Stable
82aa6bb1-7481-4f36-af18-e421c9ddecea,2012,Nepal,South Asia,Tokyo,Global Systems,Small,Finance,Systems Engineer,Executive,False,None,0.18,"SQL, Statistics, Data Analysis, Communication, Business Analysis",None,24216,3.94,0.78,False,Medium,10,Emerging,34.0820318221822,At-Risk
d54e6b11-4e24-4abe-bcde-26d0c9930d6e,2023,Mexico,North America,Seoul,Global Analytics,Large,Tech,Data Scientist,Senior,True,"reinforcement learning, MLOps",0.92,"Statistics, Python, Business Analysis","reinforcement learning, MLOps",131455,15.5,0.1,True,Medium,0,Mature,70.46161231788578,Stable
2fb3d72e-429d-49a9-b86b-88ed9ffca49a,2012,India,South Asia,Bangalore,Future Systems,Small,Agriculture,Operations Manager,Lead,False,None,0.15,"Cloud Computing, Project Management, Research",None,18159,1.98,0.63,False,Medium,7,Emerging,36.590377817441066,At-Risk
81e7bf04-3567-400c-a6bb-eaa4a769cc1f,2016,Colombia,South America,Lagos,Global Systems,Medium,Healthcare,AI Researcher,Mid,False,None,0.07,"Cloud Computing, Research, SQL",None,43400,-3.44,0.69,False,Low,13,Emerging,38.321113088672455,At-Risk
f4062722-4882-49ba-8b3d-b608f8164c5f,2022,Australia,Oceania,Seoul,Prime Solutions,Enterprise,Retail,Systems Engineer,Intern,False,None,0.07,"Communication, Cloud Computing, Statistics, Business Analysis, Project Management, Research",None,92007,-0.28,0.76,False,High,8,Growing,48.81473630425897,At-Risk
2ecd1cba-9795-4b7c-b770-dbc0b2a3c420,2016,Singapore,Southeast Asia,Sao Paulo,NextGen Solutions,Enterprise,Finance,Business Analyst,Executive,False,None,0.11,"Communication, Project Management, Python, Research, Statistics",None,36353,-1.7,0.63,False,High,17,Emerging,38.930114024322364,At-Risk
eecaa4dc-2ff2-4f07-b8a2-02c1a3e11b17,2024,Israel,Middle East,London,Future Analytics,Medium,Agriculture,Product Manager,Executive,True,NLP,0.84,"Data Analysis, Research, Business Analysis",NLP,91463,11.24,0.36,True,Low,2,Growing,52.81645811278908,Stable
356a6507-bd96-4eac-8a11-a7ee95e966f8,2017,Peru,South America,Paris,Global Technologies,Large,Government,Operations Manager,Lead,False,None,0.2,"SQL, Communication, Python",None,36398,-4.27,0.87,False,Medium,14,Growing,28.262317817086466,At-Risk
31f3b67e-0142-4b43-8f5f-35f05ebffdb8,2018,Mexico,North America,Lagos,Global Solutions,Medium,Manufacturing,Software Engineer,Intern,True,"reinforcement learning, deep learning",0.59,"Communication, Cloud Computing, Statistics","reinforcement learning, deep learning",120423,6.16,0.35,True,High,4,Growing,61.07486624308269,Stable
e2985b17-32d3-4225-a36c-a3b0667cf5b4,2014,South Korea,East Asia,New York,Global Systems,Large,Finance,Policy Analyst,Lead,False,None,0.02,"Business Analysis, Cloud Computing, SQL, Data Analysis, Software Engineering, Project Management",None,67246,-3.27,0.86,False,Medium,5,Emerging,39.49843940040503,At-Risk
289b0c7e-fa85-4c63-a0c0-f90ee031e94e,2021,France,Europe,Dubai,NextGen Solutions,Large,Retail,Business Analyst,Lead,False,None,0.19,"Python, Software Engineering, Project Management",None,84225,-4.22,0.83,False,Low,14,Growing,40.056923855397415,At-Risk
85900eec-f1de-409d-9b2f-c1dca5f099a5,2011,China,East Asia,Seoul,Future Technologies,Large,Education,Operations Manager,Executive,False,None,0.09,"Communication, Project Management, Research, Data Analysis, Cloud Computing",None,49654,-4.91,0.65,False,Medium,3,Emerging,39.51654477649125,At-Risk
74547b8a-ea85-4368-a0c6-7e42b9f04c7d,2019,India,South Asia,Berlin,NextGen Analytics,Startup,Manufacturing,Research Scientist,Lead,False,None,0.1,"SQL, Research, Data Analysis",None,28621,-0.68,0.86,False,Low,1,Growing,31.220732247432505,At-Risk
288040ff-05ed-4ddd-b95e-542a5bee90bc,2011,Thailand,Southeast Asia,Nairobi,Global Solutions,Enterprise,Retail,ML Engineer,Mid,False,None,0.18,"Software Engineering, Communication, Business Analysis, Cloud Computing",None,31228,1.34,0.81,False,High,13,Emerging,33.00409025166124,At-Risk
37ec9ac9-7a13-49cd-a88a-695d960dff7d,2017,Philippines,Southeast Asia,Nairobi,Global Technologies,Medium,Healthcare,Policy Analyst,Executive,False,None,0.12,"Project Management, Software Engineering, Data Analysis, SQL, Cloud Computing, Python",None,35016,4.0,0.88,False,Medium,14,Growing,34.66107263386686,At-Risk
a93594f1-3e6b-4aa7-9996-05ae66bce8a3,2013,Argentina,South America,Berlin,Prime Technologies,Large,Energy,Business Analyst,Junior,False,None,0.08,"Cloud Computing, Data Analysis, Business Analysis",None,42692,0.22,0.83,False,High,10,Emerging,36.15675513908837,At-Risk
dd989ea9-0409-4e65-b03c-c186703862c5,2022,Israel,Middle East,Nairobi,NextGen Technologies,Large,Tech,Software Engineer,Lead,False,None,0.11,"Project Management, Communication, Python",None,64568,0.06,0.78,False,Medium,9,Mature,41.691865977746716,At-Risk
5513d726-45b7-4ae3-8b9a-9622960573eb,2025,Germany,Europe,Seoul,Future Solutions,Small,Retail,Software Engineer,Senior,True,"MLOps, NLP, reinforcement learning",0.81,"SQL, Business Analysis, Research, Software Engineering","MLOps, NLP, reinforcement learning",113878,10.39,0.18,True,Medium,3,Growing,63.11795446736507,Stable
a7579447-b951-4d4f-9638-c23414f6e5ea,2011,Singapore,Southeast Asia,Nairobi,NextGen Systems,Small,Tech,ML Engineer,Executive,False,None,0.12,"Business Analysis, Communication, Python",None,28649,3.36,0.73,False,Medium,16,Emerging,37.363874311465125,At-Risk
0ee116a5-9987-48c1-bb3c-0d65660b11d9,2020,Mexico,North America,Toronto,Global Systems,Enterprise,Energy,Operations Manager,Junior,False,None,0.15,"Data Analysis, Python, Software Engineering, Communication, SQL",None,97126,1.67,0.63,False,Low,17,Growing,53.49664030228874,Stable
627e1c05-d31f-46a4-805b-fafa741a037e,2014,Thailand,Southeast Asia,Bangalore,Future Analytics,Large,Healthcare,Data Scientist,Intern,False,None,0.08,"Python, Communication, Statistics, Business Analysis, Cloud Computing",None,38571,-1.08,0.73,False,Medium,8,Emerging,37.41535502985406,At-Risk
4a9df262-e00c-4033-9198-e01d782cb6d5,2022,Chile,South America,London,Prime Systems,Startup,Retail,Policy Analyst,Senior,True,"NLP, machine learning, deep learning, computer vision",0.44,"Python, Business Analysis, Project Management, Research, Statistics, Software Engineering","NLP, machine learning, deep learning, computer vision",68695,16.08,0.14,True,Low,0,Growing,65.6429211096542,Stable
7df7cfa4-0180-41a0-964c-968511accb80,2018,Colombia,South America,London,Prime Technologies,Medium,Agriculture,Business Analyst,Lead,False,None,0.09,"Project Management, Python, Research",None,40098,-3.66,0.7,False,Medium,7,Growing,36.76211443594303,At-Risk
168ef1b3-bade-479c-9b76-5fee93456d36,2021,Japan,East Asia,Nairobi,Global Analytics,Enterprise,Energy,Systems Engineer,Junior,True,"computer vision, generative AI, MLOps",0.8,"Python, Cloud Computing, Business Analysis, Project Management, Communication","computer vision, generative AI, MLOps",113571,8.11,0.2,True,Low,2,Growing,61.16319066365202,Stable
ee2e59f3-12bd-481c-99c1-98748d692d33,2012,Canada,North America,Dubai,Prime Solutions,Enterprise,Retail,AI Researcher,Senior,False,None,0.16,"SQL, Cloud Computing, Statistics, Python, Software Engineering, Business Analysis",None,65108,1.12,0.81,False,High,2,Emerging,40.6007657990098,At-Risk
9c4317a3-cbf0-4af7-a991-1d3008d69f8a,2021,New Zealand,Oceania,Singapore,Global Solutions,Small,Tech,ML Engineer,Executive,False,None,0.06,"SQL, Research, Communication, Software Engineering, Data Analysis, Python",None,91980,-1.15,0.62,False,Medium,5,Growing,52.64100149596345,Stable
e4234f06-8238-4f9e-9cbe-ec38fa75351a,2012,Argentina,South America,Sao Paulo,NextGen Analytics,Small,Education,Research Scientist,Executive,False,None,0.04,"Software Engineering, Project Management, Communication, Statistics, Research",None,32037,-1.14,0.84,False,Medium,13,Emerging,33.4605653648945,At-Risk
9f44d00a-ee78-470d-893e-d0bc1cc5cabb,2010,UAE,Middle East,Dubai,Future Systems,Enterprise,Agriculture,AI Researcher,Senior,False,None,0.07,"Cloud Computing, Communication, SQL, Software Engineering, Business Analysis, Python",None,42972,-3.74,0.83,False,High,16,Emerging,33.83256220239101,At-Risk
2e6c8194-b713-4757-bdd8-95b2326995ab,2021,Israel,Middle East,Berlin,NextGen Solutions,Small,Healthcare,Software Engineer,Mid,False,None,0.06,"Project Management, Business Analysis, Communication",None,75647,1.22,0.68,False,Low,11,Growing,48.849369260182314,At-Risk
13c4a52e-da23-4498-ac10-dd1021d0f77c,2023,Nepal,South Asia,London,Global Systems,Small,Finance,AI Researcher,Senior,True,"computer vision, machine learning",0.59,"Project Management, Business Analysis, Software Engineering, Statistics","computer vision, machine learning",34244,16.65,0.37,True,High,19,Mature,48.65099496462895,At-Risk
cf14e72e-d724-44eb-948d-c97baf17b0fb,2015,Mexico,North America,Seoul,Global Systems,Small,Finance,Software Engineer,Lead,False,None,0.07,"Communication, Research, Project Management",None,83689,2.4,0.65,False,High,1,Emerging,52.06194548528109,Stable
340c140e-1cc3-4935-9520-d9af3765f84f,2016,New Zealand,Oceania,Paris,Prime Systems,Small,Education,ML Engineer,Intern,True,deep learning,0.68,"Research, Business Analysis, SQL, Cloud Computing",deep learning,112185,-4.18,0.29,True,Low,8,Emerging,52.540713324324805,Stable
b2c8c80f-7520-45e8-a038-c35ad5122403,2020,South Africa,Africa,Nairobi,Prime Analytics,Large,Agriculture,Research Scientist,Senior,True,"generative AI, LLMs",0.79,"Software Engineering, Business Analysis, Communication","generative AI, LLMs",27928,17.72,0.26,True,High,1,Growing,47.28103404774279,At-Risk
1c10218e-0434-4e52-a61c-aa09d4895414,2019,Italy,Europe,Bangalore,Future Systems,Medium,Energy,Research Scientist,Junior,True,"reinforcement learning, NLP",0.91,"Python, Data Analysis, Communication, Business Analysis, Project Management, Research","reinforcement learning, NLP",107628,17.81,0.32,True,Medium,4,Growing,60.4072014108497,Stable
3eba127f-1ad3-41c5-ae84-47763231d3bd,2011,Italy,Europe,Sydney,NextGen Systems,Medium,Finance,Product Manager,Lead,False,None,0.11,"Statistics, Research, Business Analysis, Project Management, Communication, Cloud Computing",None,62728,3.5,0.66,False,High,3,Emerging,47.13865119174672,At-Risk
fd7ee3dd-2d21-4ba8-8f56-fcd927ae235c,2017,UAE,Middle East,Dubai,NextGen Technologies,Enterprise,Manufacturing,Systems Engineer,Junior,False,None,0.18,"Cloud Computing, Statistics, Software Engineering, Python",None,68906,-1.76,0.73,False,High,2,Growing,41.543726743808215,At-Risk
2689be8f-54ce-499e-96e8-f326ac7d7e34,2021,Colombia,South America,Paris,Future Systems,Large,Energy,Policy Analyst,Executive,False,None,0.19,"Software Engineering, SQL, Python, Project Management, Communication",None,43636,1.6,0.72,False,Medium,3,Growing,38.36206095176273,At-Risk
6144528c-e149-4fc4-82bf-ca08b2b2b4a8,2010,Chile,South America,New York,Prime Solutions,Small,Healthcare,Policy Analyst,Mid,False,None,0.17,"Data Analysis, Communication, Statistics, Python, Cloud Computing",None,33313,3.39,0.78,False,High,9,Emerging,35.893936479147655,At-Risk
6a2f4fb9-52db-4148-867b-44d30d82f8d2,2023,Saudi Arabia,Middle East,Toronto,Prime Technologies,Medium,Tech,Systems Engineer,Executive,True,"MLOps, generative AI, machine learning",0.69,"Business Analysis, Python, Research, Cloud Computing","MLOps, generative AI, machine learning",97175,9.2,0.32,True,High,15,Mature,56.922400010951556,Stable
8a69d698-cd54-4e1b-8852-81dc9dca5aa3,2011,Morocco,Africa,Sydney,Prime Solutions,Large,Education,AI Researcher,Junior,False,None,0.12,"Python, Software Engineering, Communication, Data Analysis, Business Analysis",None,20545,-4.65,0.74,False,Medium,0,Emerging,30.07964091996217,At-Risk
c432f353-2b99-4821-b9a7-ca40a2e67b41,2016,Argentina,South America,Berlin,Prime Solutions,Medium,Education,Research Scientist,Senior,False,None,0.2,"SQL, Research, Statistics, Communication",None,44352,4.82,0.74,False,High,8,Emerging,39.8190137618649,At-Risk
e9b3db35-fad3-4bc8-b893-2ad8087743f0,2022,United States,North America,Nairobi,Future Analytics,Startup,Finance,Operations Manager,Lead,True,"NLP, computer vision, deep learning",0.9,"Business Analysis, Data Analysis, Python, Research, Communication","NLP, computer vision, deep learning",121605,6.09,0.23,True,Low,0,Mature,58.685260801078655,Stable
74149445-6e94-498c-a899-3e4f43ba988f,2023,Brazil,South America,Bangalore,Prime Analytics,Enterprise,Energy,Business Analyst,Intern,True,"MLOps, deep learning",0.81,"Research, Data Analysis, Software Engineering","MLOps, deep learning",58837,15.15,0.26,True,Low,11,Growing,51.900084392903395,Stable
6ab0f5b6-3726-4344-9caa-c9cb1df9e186,2013,Argentina,South America,Bangalore,NextGen Solutions,Enterprise,Manufacturing,Systems Engineer,Junior,False,None,0.11,"Software Engineering, SQL, Business Analysis, Statistics, Cloud Computing",None,41173,-0.33,0.81,False,Low,10,Emerging,35.46864803477073,At-Risk
275c7089-16b3-46a3-939e-93f19cd73327,2017,Qatar,Middle East,Toronto,Future Analytics,Medium,Government,Research Scientist,Junior,False,None,0.02,"Communication, Research, Python",None,66562,4.79,0.73,False,Medium,2,Growing,48.5113438391637,At-Risk
6053b6a6-d4e3-4c2b-85d3-7d52bd6f9b23,2016,Spain,Europe,Nairobi,NextGen Technologies,Large,Energy,Operations Manager,Junior,False,None,0.14,"Software Engineering, Python, Cloud Computing, Statistics, Research, Data Analysis",None,75558,-1.68,0.68,False,High,10,Emerging,45.33713655441211,At-Risk
0a40de66-c0f1-483f-be88-f76657fd2570,2012,New Zealand,Oceania,New York,Prime Technologies,Large,Education,ML Engineer,Lead,False,None,0.03,"Software Engineering, Statistics, Research, Data Analysis, Communication, Cloud Computing",None,66169,2.52,0.88,False,Medium,1,Emerging,42.24447510211362,At-Risk
f50d7c24-94b8-4f4e-96c2-c425ba8ca397,2014,Canada,North America,Paris,Future Analytics,Startup,Finance,Systems Engineer,Executive,False,None,0.16,"SQL, Business Analysis, Research",None,80679,-0.14,0.81,False,High,12,Emerging,43.15184984198392,At-Risk
51096b0d-f68d-4ba3-a4ec-a8052febcb6c,2016,Vietnam,Southeast Asia,Nairobi,Prime Systems,Large,Healthcare,Research Scientist,Senior,False,None,0.13,"Python, Software Engineering, Project Management, Statistics",None,32157,1.38,0.61,False,Low,16,Emerging,40.23147260686941,At-Risk
6ffb0340-6a33-4fb9-b430-c7f2df9eefd8,2013,Brazil,South America,Nairobi,NextGen Analytics,Large,Education,Business Analyst,Senior,False,None,0.06,"Cloud Computing, Communication, Statistics, Project Management, Software Engineering, SQL",None,38231,-3.09,0.78,False,High,5,Emerging,34.92968181292687,At-Risk
3946621b-bc32-4da0-a183-3922d3ee588e,2010,Netherlands,Europe,Paris,Global Solutions,Medium,Retail,Research Scientist,Mid,False,None,0.09,"Software Engineering, Cloud Computing, Data Analysis, Python, Business Analysis",None,60402,0.21,0.8,False,Low,17,Emerging,40.68719157966476,At-Risk
48258a48-945d-4dee-a4ab-31ab2e725512,2019,Spain,Europe,Tokyo,Global Systems,Large,Education,AI Researcher,Executive,False,None,0.02,"Data Analysis, Cloud Computing, Communication, Research, Business Analysis, Software Engineering",None,71540,-3.24,0.81,False,Low,18,Growing,41.94833913857789,At-Risk
9bcbc271-8379-4544-98a2-baaea37a7386,2020,Taiwan,East Asia,London,NextGen Technologies,Small,Government,Data Scientist,Senior,False,None,0.18,"SQL, Statistics, Python, Data Analysis",None,65787,-0.35,0.85,False,Medium,0,Growing,38.18834466381115,At-Risk
7c19faea-f488-4a4b-9710-78e4efa166bb,2014,France,Europe,Nairobi,NextGen Analytics,Large,Manufacturing,Policy Analyst,Intern,False,None,0.05,"Business Analysis, Research, Cloud Computing",None,70040,4.97,0.63,False,Low,19,Emerging,51.78236414913954,Stable
7a57aa9f-1d0f-49ee-87ae-3e52b1545903,2014,South Korea,East Asia,Berlin,Global Systems,Enterprise,Education,Policy Analyst,Junior,False,None,0.07,"Cloud Computing, Communication, SQL, Software Engineering",None,59127,-0.61,0.78,False,Low,12,Emerging,40.875708138903256,At-Risk
51fff1c8-cc5a-4cf5-abf6-4e78e8f8b453,2021,Brazil,South America,London,Future Systems,Large,Retail,Software Engineer,Lead,True,computer vision,0.62,"Data Analysis, Communication, Cloud Computing, Python",computer vision,55430,14.79,0.21,True,Low,5,Growing,56.22695313059997,Stable
9bb4e84a-8775-4419-ab91-7099161cc73b,2012,India,South Asia,London,NextGen Technologies,Small,Tech,Policy Analyst,Mid,False,None,0.04,"Cloud Computing, Data Analysis, Software Engineering",None,22723,2.21,0.83,False,Low,10,Emerging,33.92932276650656,At-Risk
4ff70147-1a9a-4589-b494-2cd9f1e69bd4,2014,United States,North America,Nairobi,Global Solutions,Medium,Finance,AI Researcher,Executive,False,None,0.16,"SQL, Python, Statistics, Cloud Computing",None,68634,3.48,0.62,False,Medium,16,Emerging,48.60516206060589,At-Risk
38e0a843-024b-47ab-be4f-ff4200aae874,2012,Saudi Arabia,Middle East,Lagos,Global Analytics,Small,Manufacturing,Research Scientist,Lead,False,None,0.17,"Software Engineering, Business Analysis, Project Management",None,56365,1.19,0.69,False,Low,3,Emerging,42.15224116122282,At-Risk
fdd9b765-9b28-4ae4-8ad3-aa9492e19b74,2021,Brazil,South America,Bangalore,Global Systems,Small,Manufacturing,Business Analyst,Executive,False,None,0.16,"Python, Business Analysis, Cloud Computing, Statistics",None,49215,4.99,0.62,False,Medium,12,Growing,45.383574129321204,At-Risk
a4a6a047-d776-45b1-afd1-310c29bc5ca9,2010,United Kingdom,Europe,Lagos,NextGen Analytics,Small,Agriculture,ML Engineer,Mid,False,None,0.14,"Python, Statistics, Business Analysis, Data Analysis",None,54428,2.67,0.64,False,Medium,14,Emerging,44.79863745123217,At-Risk
